Simpoints,Weight,FDIP_SENIORITY_FTQ_ACCUMULATED_val,FDIP_SENIORITY_FTQ_ACCUMULATED_w_val
4118,2431.67,6543323995,15911204658921.65
1010,22.174,6175153039,136927843486.786
1362,2347.06,6230829800,14624131390388.0
5198,1186.62,6254698421,7421950240327.02

weighted_avg,NA,NA,38094214133123.45
weighted_%,NA,NA,1.0
weighted_total,38094214133123.45
