Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
4118,2431.67,986162981,2398022936008.27
1010,22.174,1068395336,23690598180.464
1362,2347.06,990081642,2323781018672.52
5198,1186.62,992333277,1177522513153.74

weighted_avg,NA,NA,5923017066014.994
weighted_%,NA,NA,1.0
weighted_total,5923017066014.994
