Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
4118,2431.67,251,610349.17,80167,194939688.89000002
1010,22.174,233,5166.5419999999995,85808,1902706.592
1362,2347.06,225,528088.5,79871,187462029.26
5198,1186.62,202,239697.24,80314,95302198.67999999

weighted_avg,NA,NA,1383301.452,NA,479606623.422
weighted_%,NA,NA,0.0028759468347749058,NA,0.997124053165225
weighted_total,480989924.874
