Simpoints,Weight,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,67831,164942607.77,2641,6422040.47
1010,22.174,67863,1504794.162,3052,67675.048
1362,2347.06,68684,161205469.04,2753,6461456.18
5198,1186.62,68321,81071065.02,2824,3351014.88

weighted_avg,NA,NA,408723935.992,NA,16302186.577999998
weighted_%,NA,NA,0.9616442714640084,NA,0.03835572853599157
weighted_total,425026122.57
