Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
4118,2431.67,317695,772529400.65,249193,605955142.3100001
1010,22.174,316517,7018447.958,255118,5656986.532
1362,2347.06,319698,750350387.88,248762,583859339.72
5198,1186.62,314480,373168257.59999996,251020,297865352.4

weighted_avg,NA,NA,1903066494.0879998,NA,1493336820.962
weighted_%,NA,NA,0.5603181711827955,NA,0.4396818288172045
weighted_total,3396403315.0499997
