Simpoints,Weight,FDIP_BLOOM_HIT_val,FDIP_BLOOM_HIT_w_val,FDIP_BLOOM_MISS_val,FDIP_BLOOM_MISS_w_val
4118,2431.67,2147574,5222191268.58,263893,641700691.3100001
1010,22.174,2169853,48114320.422,254533,5644014.742
1362,2347.06,2152409,5051833067.54,252221,591977820.26
5198,1186.62,2148350,2549275077.0,254957,302537075.34

weighted_avg,NA,NA,12871413733.542,NA,1541859601.652
weighted_%,NA,NA,0.8930250217424849,NA,0.10697497825751508
weighted_total,14413273335.194
