Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
4118,2431.67,60805,147857694.35,9667,23506953.89
1010,22.174,61122,1355319.228,9793,217149.982
1362,2347.06,61557,144477972.42,9880,23188952.8
5198,1186.62,61393,72850161.66,9752,11571918.239999998

weighted_avg,NA,NA,366541147.658,NA,58484974.912
weighted_%,NA,NA,0.8623967520905311,NA,0.13760324790946885
weighted_total,425026122.57
