Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
4118,2431.67,6123910,14891328229.7
1010,22.174,6428645,142548774.23
1362,2347.06,6144720,14422026523.199999
5198,1186.62,6146390,7293429301.799999

weighted_avg,NA,NA,36749332828.92999
weighted_%,NA,NA,1.0
weighted_total,36749332828.92999
