Simpoints,Weight,ICACHE_HIT_BY_FDIP_ONPATH_val,ICACHE_HIT_BY_FDIP_ONPATH_w_val,ICACHE_HIT_BY_FDIP_OFFPATH_val,ICACHE_HIT_BY_FDIP_OFFPATH_w_val
49,53.1722,227184,12079873.0848,275189,14632404.545799999
1172,4605.89,275448,1268683188.72,306231,1410466300.5900002

weighted_avg,NA,NA,1280763061.8048,NA,1425098705.1358001
weighted_%,NA,NA,0.4733290803886493,NA,0.5266709196113506
weighted_total,2705861766.9406004
