Simpoints,Weight,ICACHE_FIRST_MISS_AFTER_WARMUP_SEEN_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_SEEN_DURING_WARMUP_w_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NOT_SEEN_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NOT_SEEN_DURING_WARMUP_w_val
49,53.1722,3,159.51659999999998,0,0.0
1172,4605.89,0,0.0,0,0.0

weighted_avg,NA,NA,159.51659999999998,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,159.51659999999998
