Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
49,53.1722,463091423,24623589762.0406
1172,4605.89,434391006,2000757190625.34

weighted_avg,NA,NA,2025380780387.3806
weighted_%,NA,NA,1.0
weighted_total,2025380780387.3806
