Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
49,53.1722,5802715,308543122.523
1172,4605.89,5694196,26226840414.440002

weighted_avg,NA,NA,26535383536.963
weighted_%,NA,NA,1.0
weighted_total,26535383536.963
