Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
49,53.1722,10200955,542407219.451
1172,4605.89,10621905,48923326020.450005

weighted_avg,NA,NA,49465733239.901
weighted_%,NA,NA,1.0
weighted_total,49465733239.901
