Simpoints,Weight,FDIP_SENIORITY_FTQ_ACCUMULATED_val,FDIP_SENIORITY_FTQ_ACCUMULATED_w_val
49,53.1722,11660642589,620022019870.8258
1172,4605.89,13235208045,60959912382385.055

weighted_avg,NA,NA,61579934402255.88
weighted_%,NA,NA,1.0
weighted_total,61579934402255.88
