Simpoints,Weight,FDIP_BLOOM_HIT_val,FDIP_BLOOM_HIT_w_val,FDIP_BLOOM_MISS_val,FDIP_BLOOM_MISS_w_val
49,53.1722,2683145,142668722.56899998,533092,28345674.442399997
1172,4605.89,2864927,13195538620.03,561246,2585037338.94

weighted_avg,NA,NA,13338207342.599,NA,2613383013.3824
weighted_%,NA,NA,0.8361678707225293,NA,0.1638321292774707
weighted_total,15951590355.981401
