Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
49,53.1722,10.751,571.6543221999999
1172,4605.89,10.72,49375.14080000001

weighted_avg,NA,NA,49946.795122200005
weighted_%,NA,NA,1.0
weighted_total,49946.795122200005
