Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
4118,2431.67,228134,554746603.78,13220,32146677.400000002
1010,22.174,231133,5125143.142,13849,307087.72599999997
1362,2347.06,228414,536101362.84,11491,26970066.46
5198,1186.62,231791,275047836.41999996,11974,14208587.879999999

weighted_avg,NA,NA,1371020946.1819997,NA,73632419.466
weighted_%,NA,NA,0.9490310816304559,NA,0.05096891836954407
weighted_total,1444653365.6479998
