Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
4118,2431.67,65842,160106016.14000002,12416,30191614.720000003
1010,22.174,65875,1460712.25,12220,270966.27999999997
1362,2347.06,65572,153901418.32,12568,29497850.08
5198,1186.62,65276,77457807.11999999,11870,14085179.399999999

weighted_avg,NA,NA,392925953.83000004,NA,74045610.47999999
weighted_%,NA,NA,0.8414344338302263,NA,0.15856556616977358
weighted_total,466971564.31000006
