Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
4118,2431.67,241354,586893281.1800001
1010,22.174,244982,5432230.868
1362,2347.06,239905,563071429.3
5198,1186.62,243765,289256424.29999995

weighted_avg,NA,NA,1444653365.648
weighted_%,NA,NA,1.0
weighted_total,1444653365.648
