Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
4118,2431.67,6210,15100670.700000001,235144,571792610.48
1010,22.174,6064,134463.136,238918,5297767.732
1362,2347.06,6157,14450848.42,233748,548620580.88
5198,1186.62,6209,7367723.579999999,237556,281888700.71999997

weighted_avg,NA,NA,37053705.836,NA,1407599659.812
weighted_%,NA,NA,0.025648855785816514,NA,0.9743511442141836
weighted_total,1444653365.648
