Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
4118,2431.67,130668397,317742420932.99
1010,22.174,147021192,3260047911.408
1362,2347.06,130820638,307043886624.27997
5198,1186.62,131023153,155474693812.86

weighted_avg,NA,NA,783521049281.538
weighted_%,NA,NA,1.0
weighted_total,783521049281.538
