Simpoints,Weight,CBR_CORRECT_val,CBR_CORRECT_w_val,CBR_CORRECT_BTB_MISS_NT_NT_val,CBR_CORRECT_BTB_MISS_NT_NT_w_val,CBR_RECOVER_MISPREDICT_val,CBR_RECOVER_MISPREDICT_w_val,CBR_RECOVER_MISFETCH_val,CBR_RECOVER_MISFETCH_w_val,CBR_RECOVER_BTB_MISS_T_T_val,CBR_RECOVER_BTB_MISS_T_T_w_val,CBR_RECOVER_BTB_MISS_T_NT_val,CBR_RECOVER_BTB_MISS_T_NT_w_val,CBR_RECOVER_BTB_MISS_NT_T_val,CBR_RECOVER_BTB_MISS_NT_T_w_val
4118,2431.67,556536,1353311895.1200001,747692,1818140205.64,262,637097.54,0,0.0,38313,93164572.71000001,5,12158.35,18,43770.06
1010,22.174,842756,18687271.544,734627,16289619.098,726,16098.324,0,0.0,38869,861881.206,107,2372.618,310,6873.94
1362,2347.06,551041,1293326289.46,744873,1748261623.3799999,343,805041.58,0,0.0,38131,89495744.86,4,9388.24,20,46941.2
5198,1186.62,562238,667162855.56,747457,886947425.3399999,326,386838.11999999994,0,0.0,38276,45419067.12,6,7119.719999999999,25,29665.499999999996

weighted_avg,NA,NA,3332488311.684,NA,4469638873.458,NA,1845075.564,NA,0.0,NA,228941265.89600003,NA,31038.928,NA,127250.7
weighted_%,NA,NA,0.41484607481674046,NA,0.556404694954619,NA,0.00022968493326204473,NA,0.0,NA,0.028499840550839792,NA,3.863892756104709e-06,NA,1.5840851782614837e-05
weighted_total,8033071816.2300005
