Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_NOT_PREFETCHED_val,INST_LOST_WAIT_FOR_ICACHE_MISS_NOT_PREFETCHED_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_OFFPATH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_OFFPATH_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_ONPATH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_ONPATH_w_val
4118,2431.67,650,1580585.5,0,0.0,0,0.0,422285,1026857765.95,7958740,19353029295.8
1010,22.174,1365,30267.51,0,0.0,0,0.0,396005,8781014.87,8123605,180132817.27
1362,2347.06,390,915353.4,0,0.0,0,0.0,391410,918662754.6,7820375,18354889347.5
5198,1186.62,715,848433.2999999999,0,0.0,0,0.0,414180,491474271.59999996,7911360,9387778003.199999

weighted_avg,NA,NA,3374639.71,NA,0.0,NA,0.0,NA,2445775807.02,NA,47275829463.77
weighted_%,NA,NA,6.786608493505708e-05,NA,0.0,NA,0.0,NA,0.04918605922862417,NA,0.9507460746864407
weighted_total,49724979910.5
