Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
4118,2431.67,731779122,1779445337593.74
1010,22.174,841265778,18654227361.371998
1362,2347.06,729856513,1713017027401.78
5198,1186.62,733508219,870395522829.7799

weighted_avg,NA,NA,4381512115186.672
weighted_%,NA,NA,1.0
weighted_total,4381512115186.672
