Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,59091,143689811.97,0,0.0
1010,22.174,58664,1300815.536,0,0.0
1362,2347.06,58920,138288775.2,0,0.0
5198,1186.62,58452,69360312.24,0,0.0

weighted_avg,NA,NA,352639714.946,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,352639714.946
