Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
4118,2431.67,13.598,33065.84866
1010,22.174,13.969,309.748606
1362,2347.06,13.604,31929.404239999996
5198,1186.62,13.568,16100.060159999997

weighted_avg,NA,NA,81405.061666
weighted_%,NA,NA,1.0
weighted_total,81405.061666
