cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,130aa78,130aa80,0,1,0,0,0,0,0,1,0,0,2
3,130aac2,130aa70,0,1,0,0,0,0,0,1,0,0,2
2,130aacd,0,0,1,0,0,0,0,0,0,0,0,0
2,130aaa0,0,0,1,0,0,0,0,0,0,0,0,0
1,130ab60,130aa90,0,1,0,0,0,0,0,1,0,0,2
4,130aa83,12b96e0,0,1,0,0,0,0,0,1,0,0,2
7,130ab0c,715188,0,1,0,0,0,0,0,0,0,0,0
3,130c424,5791a0,0,5,0,0,0,0,0,1,0,0,2
2,130c42c,0,0,5,0,0,0,0,0,0,0,0,0
1,130c4c0,130c4ae,0,4,0,0,0,0,0,1,0,0,2
2,130c4a4,130c4b8,0,4,0,0,0,0,0,1,0,0,2
2,130c4b1,0,0,4,0,0,0,0,0,0,0,0,0
3,130c4bb,5791a0,0,4,0,0,0,0,0,1,0,0,2
7,130c42f,71516a,0,5,0,0,0,0,0,0,0,0,0
7,130c4b4,719fc2,0,4,0,0,0,0,0,0,0,0,0
7,12b9703,130aac7,0,1,0,0,0,0,0,0,0,0,0
2,12b96eb,0,0,1,0,0,0,0,0,0,0,0,0
2,12b96f7,0,0,1,0,0,0,0,0,0,0,0,0
7,12b5e49,70dae0,0,2,0,0,0,0,0,0,0,0,0
3,12b5e39,130c410,0,2,0,0,0,0,0,1,0,0,2
1,12b6384,578570,0,2,0,0,0,0,0,1,0,0,2
2,688c42,688c58,0,609,0,75,0,0,0,1,0,0,152
2,68844b,6884a0,0,19588,0,15,0,0,0,1,0,0,32
2,688c51,688c40,0,640,0,6,0,0,0,1,0,0,14
2,688c13,688c69,0,96915,0,59,0,0,0,1,0,0,120
2,688454,688490,0,19575,0,0,0,0,0,1,0,0,2
2,720414,0,0,1,0,0,0,0,0,0,0,0,0
2,688c19,688bd1,0,93528,0,709,0,0,0,1,0,0,1420
2,720419,0,0,1,0,0,0,0,0,1,0,0,2
3,720459,71b0b0,0,1,0,0,0,0,0,1,0,0,2
2,688c22,688c2a,0,2329,0,49,0,0,0,1,0,0,100
2,688c63,688bd1,0,2316,0,54,0,0,0,1,0,0,110
2,688c28,688c69,0,91,0,7,0,0,0,1,0,0,16
2,688c2c,688d08,0,2316,0,121,0,0,0,1,0,0,244
2,688c70,0,0,3720,0,0,0,0,0,0,0,0,0
1,688834,688725,0,5873,0,0,0,0,0,1,0,0,2
2,688c36,688d68,0,704,0,40,0,0,0,1,0,0,82
2,688c7c,0,0,3720,0,0,0,0,0,0,0,0,0
1,688c3c,688c44,0,224,0,0,0,0,0,1,0,0,2
2,688cc2,688ec0,0,3720,0,5,0,0,0,1,0,0,12
2,688c8c,688ee0,0,3720,0,24,0,0,0,1,0,0,50
2,688cce,688d29,0,333,0,16,0,0,0,1,0,0,34
1,688cd0,688ce1,0,65,0,0,0,0,0,1,0,0,2
1,688493,6882d0,0,19575,0,0,0,0,0,1,0,0,2
2,688cdb,688ef0,0,60,0,0,0,0,0,1,0,0,2
1,6884e1,130ab50,0,1,0,0,0,0,0,1,0,0,2
2,688ceb,688cd8,0,65,0,3,0,0,0,1,0,0,8
7,6894ab,714215,0,19130,0,0,0,0,0,0,0,0,0
2,688cb7,0,0,3720,0,0,0,0,0,1,0,0,2
2,6884b7,0,0,1,0,0,0,0,0,0,0,0,0
2,6888f9,6889e8,0,72196,0,0,0,0,0,1,0,0,2
1,688cfc,688d3e,0,65,0,0,0,0,0,1,0,0,2
2,688d02,688c58,0,18872,0,605,0,0,0,1,0,0,1212
2,688143,688290,0,18018,0,0,0,0,0,1,0,0,2
2,688944,688958,0,71711,0,280,0,0,0,1,0,0,562
2,688d14,688d00,0,19543,0,146,0,0,0,2,0,0,296
1,688d16,688c58,0,671,0,0,0,0,0,0,0,0,0
2,688160,6881f0,0,18018,0,0,0,0,0,1,0,0,2
2,688d62,688c5b,0,1309,0,122,0,0,0,1,0,0,246
2,688d23,688f00,0,31,0,0,0,0,0,1,0,0,2
2,688968,688949,0,11332,0,197,0,0,0,1,0,0,396
2,68812a,0,0,18018,0,0,0,0,0,0,0,0,0
2,688d32,688d20,0,268,0,2,0,0,0,1,0,0,6
2,688972,688949,0,258,0,54,0,0,0,1,0,0,110
2,688d74,688d60,0,1309,0,0,0,0,0,1,0,0,2
2,688137,0,0,18018,0,0,0,0,0,0,0,0,0
2,688980,0,0,128,0,0,0,0,0,0,0,0,0
2,6889c7,0,0,128,0,0,0,0,0,0,0,0,0
2,688990,688995,0,128,0,5,0,0,0,1,0,0,12
2,688998,68899e,0,128,0,8,0,0,0,1,0,0,18
2,68859b,0,0,4,0,0,0,0,0,0,0,0,0
1,6889dd,688949,0,128,0,0,0,0,0,1,0,0,2
2,6889a1,688b48,0,128,0,2,0,0,0,1,0,0,6
2,6889eb,688946,0,72196,0,22,0,0,0,1,0,0,46
2,6889ab,688b30,0,128,0,0,0,0,0,1,0,0,2
2,6889f5,688926,0,71804,0,99,0,0,0,1,0,0,200
2,6881f6,6882a0,0,18018,0,0,0,0,0,1,0,0,2
2,688a02,688a70,0,953,0,19,0,0,0,1,0,0,40
2,688a42,688a28,0,92,0,1,0,0,0,1,0,0,4
2,688a06,688a44,0,940,0,6,0,0,0,1,0,0,14
2,688207,68820d,0,18018,0,0,0,0,0,1,0,0,2
2,688a0c,688a5c,0,851,0,20,0,0,0,1,0,0,42
1,688a0e,688a14,0,525,0,0,0,0,0,1,0,0,2
2,688a50,688a40,0,148,0,9,0,0,0,1,0,0,20
2,688a12,688a28,0,3530,0,85,0,0,0,1,0,0,172
1,688a52,688a28,0,56,0,0,0,0,0,0,0,0,0
2,688a5a,688a2b,0,1970,0,50,0,0,0,1,0,0,102
2,688a21,688a10,0,3565,0,14,0,0,0,1,0,0,30
2,688a69,688a58,0,1970,0,3,0,0,0,1,0,0,8
2,688a34,688926,0,940,0,11,0,0,0,1,0,0,24
2,688a74,688a04,0,37,0,2,0,0,0,1,0,0,6
1,688a76,688946,0,13,0,0,0,0,0,1,0,0,2
1,688a3a,688946,0,80,0,0,0,0,0,1,0,0,2
1,688ed3,688d3e,0,3387,0,0,0,0,0,1,0,0,2
1,688294,688151,0,18018,0,0,0,0,0,1,0,0,2
2,6882d7,688380,0,32833,0,10,0,0,0,2,0,0,24
1,688ee3,688c99,0,3511,0,0,0,0,0,1,0,0,2
3,6886e4,688440,0,5874,0,0,0,0,0,1,0,0,2
2,6886a7,0,0,4,0,0,0,0,0,0,0,0,0
1,6882a9,6881fc,0,18018,0,0,0,0,0,1,0,0,2
3,6886ad,688440,0,4,0,0,0,0,0,1,0,0,2
2,6882ee,0,0,25849,0,0,0,0,0,0,0,0,0
2,6886f0,6887be,0,5874,0,1,0,0,0,1,0,0,4
1,688ef3,688cf1,0,60,0,0,0,0,0,1,0,0,2
2,6882f7,688361,0,25849,0,1,0,0,0,1,0,0,4
1,6886f9,68875b,0,5873,0,0,0,0,0,1,0,0,2
1,688f04,688d34,0,31,0,0,0,0,0,1,0,0,2
2,688707,0,0,5873,0,0,0,0,0,0,0,0,0
7,68974a,70df13,0,13,0,0,0,0,0,0,0,0,0
1,688b4c,6889a7,0,7,0,0,0,0,0,1,0,0,2
2,68830f,0,0,25849,0,0,0,0,0,2,0,0,4
2,688717,688830,0,5873,0,0,0,0,0,1,0,0,2
2,688b58,688b66,0,26,0,1,0,0,0,1,0,0,4
1,688b61,6889b1,0,2,0,0,0,0,0,1,0,0,2
2,688762,688700,0,5873,0,0,0,0,0,1,0,0,2
7,689365,711f27,0,13257,0,0,0,0,0,0,0,0,0
1,688b69,688b39,0,24,0,0,0,0,0,1,0,0,2
2,688b33,688b51,0,128,0,2,0,0,0,1,0,0,6
1,688377,68830c,0,25849,0,0,0,0,0,1,0,0,2
2,68873f,688798,0,5873,0,0,0,0,0,1,0,0,2
1,688b3f,6889b1,0,126,0,0,0,0,0,1,0,0,2
2,688bdc,688bf0,0,93195,0,605,0,0,0,1,0,0,1212
2,688ba2,688c10,0,96915,0,0,0,0,0,1,0,0,2
2,6887bc,0,0,5873,0,0,0,0,0,0,0,0,0
2,689807,0,0,1,0,0,0,0,0,0,0,0,0
7,688c08,70e082,0,60758,0,0,0,0,0,0,0,0,0
1,68940c,689423,0,17618,0,0,0,0,0,1,0,0,2
2,689410,6894b0,0,17618,0,0,0,0,0,1,0,0,2
1,689817,6896fb,0,1,0,0,0,0,0,1,0,0,2
2,68941c,689490,0,17618,0,1,0,0,0,1,0,0,4
4,72041d,720449,0,1,0,0,0,0,0,1,0,0,2
2,689429,689410,0,17618,0,0,0,0,0,1,0,0,2
2,689492,68949b,0,17618,0,0,0,0,0,1,0,0,2
2,6898de,0,0,1,0,0,0,0,0,0,0,0,0
2,68949e,6894aa,0,19130,0,1,0,0,0,1,0,0,4
7,6884a0,6886b2,0,13,0,0,0,0,0,0,0,0,0
3,6894a0,6882d0,0,1,0,0,0,0,0,0,0,0,0
2,6894e2,0,0,17618,0,0,0,0,0,0,0,0,0
2,6898a6,0,0,1,0,0,0,0,0,0,0,0,0
1,6898e7,6897f2,0,1,0,0,0,0,0,1,0,0,2
1,6894ea,689419,0,17618,0,0,0,0,0,1,0,0,2
2,6898af,6898d7,0,1,0,0,0,0,0,1,0,0,2
7,688950,70dd69,0,72196,0,0,0,0,0,0,0,0,0
7,688d55,70e082,0,3720,0,0,0,0,0,0,0,0,0
7,6885c4,70dc34,0,4,0,0,0,0,0,0,0,0,0
1,6895f2,68949b,0,1512,0,0,0,0,0,1,0,0,2
2,689644,0,0,13,0,0,0,0,0,0,0,0,0
2,68964d,0,0,13,0,0,0,0,0,0,0,0,0
2,689656,0,0,13,0,0,0,0,0,0,0,0,0
7,688224,6893ab,0,18018,0,0,0,0,0,0,0,0,0
7,6886c3,70e0ec,0,4,0,0,0,0,0,0,0,0,0
2,689684,68969c,0,13,0,0,0,0,0,1,0,0,2
2,68969f,0,0,13,0,0,0,0,0,0,0,0,0
2,6892e0,0,0,13257,0,0,0,0,0,2,0,0,4
2,6896a1,0,0,13,0,0,0,0,0,0,0,0,0
2,6896e8,6897c0,0,13,0,1,0,0,0,1,0,0,4
2,6896a9,689798,0,13,0,0,0,0,0,1,0,0,2
2,6892ec,0,0,13257,0,0,0,0,0,0,0,0,0
2,6892f5,0,0,13257,0,0,0,0,0,0,0,0,0
2,6892fe,6893b0,0,13257,0,40,0,0,0,1,0,0,82
3,689345,6882d0,0,13257,0,0,0,0,0,1,0,0,2
2,689307,0,0,13225,0,0,0,0,0,0,0,0,0
2,689709,0,0,13,0,0,0,0,0,0,0,0,0
1,689310,689325,0,13225,0,0,0,0,0,1,0,0,2
2,689352,68935b,0,13257,0,3,0,0,0,1,0,0,8
2,68971a,68972e,0,13,0,0,0,0,0,1,0,0,2
7,688323,6894a5,0,25849,0,0,0,0,0,0,0,0,0
2,68932b,0,0,13225,0,0,0,0,0,0,0,0,0
2,68932d,689370,0,13225,0,0,0,0,0,1,0,0,2
2,689731,689739,0,13,0,1,0,0,0,1,0,0,4
2,689373,6893a0,0,13225,0,96,0,0,0,1,0,0,194
2,689336,0,0,13225,0,0,0,0,0,1,0,0,2
7,688380,68934a,0,6984,0,0,0,0,0,0,0,0,0
7,6887c8,70dff6,0,5874,0,0,0,0,0,0,0,0,0
2,6897d0,6897d5,0,1,0,0,0,0,0,1,0,0,2
2,689393,68939b,0,13225,0,833,0,0,0,1,0,0,1668
2,6893d7,0,0,19130,0,0,0,0,0,0,0,0,0
2,6897d8,6897de,0,1,0,0,0,0,0,1,0,0,2
2,68979b,0,0,13,0,0,0,0,0,0,0,0,0
1,68939e,68932f,0,13225,0,0,0,0,0,1,0,0,2
2,6897e2,68989e,0,1,0,0,0,0,0,1,0,0,2
3,6893a6,688110,0,3511,0,0,0,0,0,1,0,0,2
3,6897a7,688110,0,13,0,0,0,0,0,1,0,0,2
7,688bec,70e082,0,32437,0,0,0,0,0,0,0,0,0
1,6893ae,689378,0,3511,0,0,0,0,0,1,0,0,2
1,6893b3,68933d,0,32,0,0,0,0,0,1,0,0,2
1,6897b4,6896c7,0,13,0,0,0,0,0,1,0,0,2
2,6893f7,6895f0,0,19130,0,23,0,0,0,1,0,0,48
2,68ac44,0,0,757,0,0,0,0,0,0,0,0,0
2,68a849,68a8b9,0,26722,0,0,0,0,0,1,0,0,2
2,68a80b,68a822,0,26722,0,19,0,0,0,1,0,0,40
2,68ac4e,68ac18,0,757,0,0,0,0,0,1,0,0,2
2,68ac0f,68ac3e,0,1511,0,1,0,0,0,1,0,0,4
2,68a810,68a850,0,14979,0,0,0,0,0,1,0,0,2
1,68ac11,68ac58,0,754,0,0,0,0,0,1,0,0,2
2,68a853,0,0,14979,0,0,0,0,0,0,0,0,0
2,68ac20,0,0,757,0,0,0,0,0,0,0,0,0
3,68a825,688110,0,11743,0,0,0,0,0,1,0,0,2
2,68a867,68a873,0,14979,0,199,0,0,0,1,0,0,400
7,68b06c,70df13,0,9114,0,0,0,0,0,0,0,0,0
2,68ac37,68ac58,0,757,0,0,0,0,0,1,0,0,2
2,68a8c1,68a8ca,0,28608,0,2,0,0,0,1,0,0,6
2,68a881,68a839,0,14979,0,0,0,0,0,1,0,0,2
2,7f34eb1d9c28,7f34eb1d9c0b,0,10,0,1,0,0,0,1,0,0,4
2,7f34eb1d9c09,0,0,2,0,0,0,0,0,0,0,0,0
