Simpoints,Weight,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_w_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_w_val
49,53.1722,930230,49462375.606,624132,33186471.530399997
1172,4605.89,877088,4039770848.32,622703,2868101520.67

weighted_avg,NA,NA,4089233223.926,NA,2901287992.2004
weighted_%,NA,NA,0.5849682874136148,NA,0.41503171258638516
weighted_total,6990521216.1264
