Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
49,53.1722,48225,2564229.3449999997,4752,252674.29439999998
1172,4605.89,53298,245484725.22000003,4177,19238802.53

weighted_avg,NA,NA,248048954.56500003,NA,19491476.8244
weighted_%,NA,NA,0.9271456776713104,NA,0.07285432232868955
weighted_total,267540431.38940004
