Simpoints,Weight,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_w_val
49,53.1722,52217,2776492.7674,760,40410.871999999996
1172,4605.89,56957,262337676.73000002,518,2385851.02

weighted_avg,NA,NA,265114169.49740002,NA,2426261.892
weighted_%,NA,NA,0.9909312327882561,NA,0.009068767211743866
weighted_total,267540431.3894
