Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
49,53.1722,258854044,13763838998.376799
1172,4605.89,232724838,1071905004095.8201

weighted_avg,NA,NA,1085668843094.1969
weighted_%,NA,NA,1.0
weighted_total,1085668843094.1969
