Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
49,53.1722,771087,41000392.1814,0,0.0
1172,4605.89,810403,3732627073.67,0,0.0

weighted_avg,NA,NA,3773627465.8514,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,3773627465.8514
