Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
49,53.1722,4,212.6888,77113,4100267.8586
1172,4605.89,1,4605.89,81471,375246464.19

weighted_avg,NA,NA,4818.5788,NA,379346732.0486
weighted_%,NA,NA,1.2702146049042566e-05,NA,0.9999872978539509
weighted_total,379351550.62740004
