Simpoints,Weight,ICACHE_HIT_val,ICACHE_HIT_w_val,ICACHE_MISS_val,ICACHE_MISS_w_val
49,53.1722,1545199,82161630.26779999,55760,2964881.872
1172,4605.89,1556228,7167814982.92,60458,278462897.62

weighted_avg,NA,NA,7249976613.1878,NA,281427779.492
weighted_%,NA,NA,0.9626327621226215,NA,0.03736723787737857
weighted_total,7531404392.6798
