Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
49,53.1722,455807,24236260.9654,28180,1498392.596,4466107,237472734.62539998
1172,4605.89,486497,2240751667.33,30697,141387005.33,4588320,21133297204.800003

weighted_avg,NA,NA,2264987928.2954,NA,142885397.926,NA,21370769939.425404
weighted_%,NA,NA,0.09525303453993299,NA,0.006008980257188503,NA,0.8987379852028785
weighted_total,23778643265.646805
