Simpoints,Weight,ICACHE_HIT_BY_FDIP_ONPATH_val,ICACHE_HIT_BY_FDIP_ONPATH_w_val,ICACHE_HIT_BY_FDIP_OFFPATH_val,ICACHE_HIT_BY_FDIP_OFFPATH_w_val
49,53.1722,401313,21338695.0986,173075,9202778.514999999
1172,4605.89,472378,2175721106.42,191953,884114403.1700001

weighted_avg,NA,NA,2197059801.5186,NA,893317181.6850001
weighted_%,NA,NA,0.7109358545768891,NA,0.2890641454231109
weighted_total,3090376983.2036
