Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
49,53.1722,574388,30541473.613599997,66381,3529623.8082
1172,4605.89,664331,3059835509.59,58747,270582219.83000004

weighted_avg,NA,NA,3090376983.2036,NA,274111843.63820004
weighted_%,NA,NA,0.9185279376018898,NA,0.0814720623981103
weighted_total,3364488826.8417997
