Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
49,53.1722,73935,3931286.607,3182,169193.9404
1172,4605.89,78605,362045983.45000005,2867,13205086.63

weighted_avg,NA,NA,365977270.05700004,NA,13374280.570400001
weighted_%,NA,NA,0.9647443629839377,NA,0.03525563701606231
weighted_total,379351550.62740004
