cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,7ffda9e7f1a9,0,0,14,0,0,0,0,0,0,0,0,0
7,7ffdac67eded,7ffdaa102a09,0,14,0,0,0,0,0,0,0,0,0
2,7ffda9f7f9eb,0,0,2,0,0,0,0,0,0,0,0,0
2,7ffda9f7f9ac,0,0,508,0,0,0,0,0,0,0,0,0
5,7ffda9f769e2,7ffdac6803b0,0,14,0,0,0,0,0,1,0,0,2
2,7ffda9f7f1e7,7ffda9f7f201,0,2173,0,0,0,0,0,1,0,0,2
2,7ffda9f7f9e6,0,0,2,0,0,0,0,0,0,0,0,0
7,7ffda9e7edf9,7ffda9e7e3cd,0,39,0,0,0,0,0,0,0,0,0
2,7ffda9e7f1fa,7ffda9e7f20d,0,14,0,4,0,0,0,1,0,0,10
2,7ffda9e775bd,0,0,2642,0,0,0,0,0,2,0,0,4
1,7ffda9e7f1fc,7ffda9e7f1d2,0,7,0,0,0,0,0,0,0,0,0
2,7ffda9f7f9f1,7ffda9f7fa04,0,2,0,0,0,0,0,1,0,0,2
2,7ffda9f7f1b4,0,0,2173,0,0,0,0,0,1,0,0,2
2,7ffda9e775c9,7ffda9e776a5,0,2642,0,1,0,0,0,1,0,0,4
2,7ffda9e7f1ca,7ffda9e7f205,0,14,0,6,0,0,0,1,0,0,14
2,7ffda9f7fd8d,0,0,1,0,0,0,0,0,0,0,0,0
3,7ffda9f7fdcf,7ffdaa093c90,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9f7f98f,0,0,321,0,0,0,0,0,0,0,0,0
2,7ffda9e775c3,0,0,2642,0,0,0,0,0,4,0,0,8
3,7ffda9f7f983,7ffda9f7d3a0,0,321,0,0,0,0,0,1,0,0,2
5,7ffda9f7e585,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9e7f1d9,0,0,14,0,0,0,0,0,0,0,0,0
5,7ffda9f7e5d9,7ffdac6803a0,0,236,0,0,0,0,0,1,0,0,2
3,7ffda9f7f999,7ffda9f7d3a0,0,383,0,0,0,0,0,1,0,0,2
5,7ffda9f7e598,0,0,1,0,0,0,0,0,1,0,0,2
