Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
49,53.1722,68755567,3655884759.6373997
1172,4605.89,64670214,297863891960.46

weighted_avg,NA,NA,301519776720.0974
weighted_%,NA,NA,1.0
weighted_total,301519776720.0974
