Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
49,53.1722,4944879,262930095.16379997
1172,4605.89,4762984,21937780375.760002

weighted_avg,NA,NA,22200710470.9238
weighted_%,NA,NA,1.0
weighted_total,22200710470.9238
