Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
49,53.1722,558774,29711242.882799998,64594,3434605.0867999997
1172,4605.89,647155,2980724742.9500003,60061,276634359.29

weighted_avg,NA,NA,3010435985.8328004,NA,280068964.3768
weighted_%,NA,NA,0.9148857185706528,NA,0.0851142814293472
weighted_total,3290504950.2096004
