Simpoints,Weight,FDIP_ATTEMPTED_PREF_ONPATH_val,FDIP_ATTEMPTED_PREF_ONPATH_w_val,FDIP_ATTEMPTED_PREF_OFFPATH_val,FDIP_ATTEMPTED_PREF_OFFPATH_w_val
49,53.1722,1524210,81045598.962,590668,31407117.0296
1172,4605.89,1558531,7178422347.59,608297,2801749069.3300004

weighted_avg,NA,NA,7259467946.552,NA,2833156186.3596005
weighted_%,NA,NA,0.7192844844859719,NA,0.28071551551402807
weighted_total,10092624132.9116
