Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
49,53.1722,13.983,743.5068726
1172,4605.89,13.918,64104.77702

weighted_avg,NA,NA,64848.283892600004
weighted_%,NA,NA,1.0
weighted_total,64848.283892600004
