cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,7ffda9cd5382,0,0,1,0,0,0,0,0,0,0,0,0
1,7ffda9cd5364,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9cd534d,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9cd5343,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9cd5307,7ffda9cd52f0,0,6,0,0,0,0,0,1,0,0,2
1,7ffda9cd52e0,0,0,1,0,0,0,0,0,1,0,0,2
3,7ffda9cd52bf,7ffda9cd3740,0,1,0,0,0,0,0,1,0,0,2
3,7ffda9cd52fe,7ffda9cc0540,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9cd52f7,0,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9cd52cb,0,0,1,0,0,0,0,0,0,0,0,0
1,7ffda9c7c101,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9c7c0ed,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9c7c0fa,0,0,1,0,0,0,0,0,0,0,0,0
7,7ffda9cd5394,7ffda9c7b814,0,1,0,0,0,0,0,0,0,0,0
2,7ffdaafdb5e5,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaafdb5bb,7ffdaafdb5e7,0,1850,0,1,0,0,0,1,0,0,4
3,7ffdaafdb5f3,0,0,1,0,0,0,0,0,1,0,0,2
3,7ffdaafdb5b4,7ffda9c7b900,0,1850,0,0,0,0,0,1,0,0,2
2,7ffdaafdb5cd,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffdaafdb5d9,0,0,1,0,0,0,0,0,0,0,0,0
3,7ffdaafdb5de,0,0,1,0,0,0,0,0,1,0,0,2
3,7ffdaafdb5d2,7ffda9c7b7f0,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9c7b928,7ffda9c7b92d,0,1850,0,3,0,0,0,1,0,0,8
1,7ffda9c7b931,7ffda9c7b910,0,1849,0,0,0,0,0,1,0,0,2
2,7ffda9c7b907,7ffda9c7b915,0,1850,0,0,0,0,0,1,0,0,2
2,7ffda9c7b91d,7ffda9c7b920,0,1850,0,1,0,0,0,1,0,0,4
1,7ffda9c7b913,7ffda9c7b91f,0,1849,0,0,0,0,0,1,0,0,2
2,7ffda9cd38c7,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffda9cd386c,7ffda9cd37d0,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9cd3421,7ffda9cd3428,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9cd3439,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffda9cd383a,0,0,6,0,0,0,0,0,0,0,0,0
3,7ffda9cd3833,7ffda9cd3630,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9c7b80d,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9cd340c,0,0,1,0,0,0,0,0,0,0,0,0
3,7ffda9c7b80f,7ffda9cd5280,0,1,0,0,0,0,0,0,0,0,0
3,7ffda9cd380e,7ffda9cc9850,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9c7b801,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffda9cd3802,0,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9c7b816,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9cd33ba,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffda9cd33ff,0,0,1,0,0,0,0,0,1,0,0,2
3,7ffda9cd33f4,7ffda9b22180,0,1,0,0,0,0,0,1,0,0,2
1,7ffda9cd37b4,7ffda9cd3808,0,1,0,0,0,0,0,1,0,0,2
1,7ffda9cd33cb,7ffda9cd33e7,0,1,0,0,0,0,0,1,0,0,2
3,7ffda9cd378b,7ffda9cc9840,0,1,0,0,0,0,0,1,0,0,2
3,7ffda9cd33c3,7ffda99e43d0,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9cd339d,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffda9cd3392,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffda9cd3792,0,0,1,0,0,0,0,0,0,0,0,0
1,7ffda9cd372a,7ffda9cd3730,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9cd3720,0,0,6,0,0,0,0,0,0,0,0,0
1,7ffda9cd3739,7ffda9cd3708,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9cd377f,0,0,1,0,0,0,0,0,0,0,0,0
3,7ffda9cd3777,7ffda9cd3350,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9cd3704,7ffda9cd3717,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9cd36a9,7ffda9cd36c4,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9cd36e5,0,0,6,0,0,0,0,0,0,0,0,0
2,7ffda9cd36ff,0,0,6,0,0,0,0,0,0,0,0,0
1,7ffda9cd36f2,7ffda9cd36f8,0,6,0,0,0,0,0,1,0,0,2
1,7ffda9c736f4,7ffda9ba70a0,0,2,0,0,0,0,0,1,0,0,2
2,7ffda9cd3689,0,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9cd368e,0,0,6,0,0,0,0,0,0,0,0,0
2,7ffda9cd36c7,7ffda9cd36cd,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9cd36d9,0,0,6,0,0,0,0,0,0,0,0,0
2,7ffda9cd369c,0,0,6,0,0,0,0,0,0,0,0,0
2,7ffda9cd3661,0,0,6,0,0,0,0,0,0,0,0,0
1,7ffda9cd3672,7ffda9cd3683,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9cd3651,0,0,6,0,0,0,0,0,0,0,0,0
7,7ffdaafdb5ea,7ffdaab53b1e,0,1849,0,0,0,0,0,0,0,0,0
7,7ffdaafdb5fb,7ffdaab53b1e,0,1,0,0,0,0,0,0,0,0,0
7,7ffda9c7b92c,7ffdaafdb5b9,0,1,0,0,0,0,0,0,0,0,0
7,7ffda9c7b91f,7ffdaafdb5b9,0,1849,0,0,0,0,0,0,0,0,0
7,7ffda9cd38d7,7ffda9cd52c4,0,1,0,0,0,0,0,0,0,0,0
7,7ffda9c7b824,7ffdaafdb5d7,0,1,0,0,0,0,0,0,0,0,0
