Simpoints,Weight,ICACHE_HIT_BY_FDIP_ONPATH_val,ICACHE_HIT_BY_FDIP_ONPATH_w_val,ICACHE_HIT_BY_FDIP_OFFPATH_val,ICACHE_HIT_BY_FDIP_OFFPATH_w_val
49,53.1722,377921,20094890.9962,167246,8892837.7612
1172,4605.89,441059,2031469237.5100002,186470,858860308.3000001

weighted_avg,NA,NA,2051564128.5062003,NA,867753146.0612
weighted_%,NA,NA,0.702754766115722,NA,0.29724523388427804
weighted_total,2919317274.5674005
