Simpoints,Weight,ICACHE_HIT_val,ICACHE_HIT_w_val,ICACHE_MISS_val,ICACHE_MISS_w_val
49,53.1722,1546864,82250161.98079999,53804,2860877.0488
1172,4605.89,1558832,7179808720.4800005,57514,264903157.46

weighted_avg,NA,NA,7262058882.4608,NA,267764034.5088
weighted_%,NA,NA,0.9644395309874615,NA,0.03556046901253854
weighted_total,7529822916.9696
