Simpoints,Weight,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_w_val
49,53.1722,50787,2700456.5214,1075,57160.115
1172,4605.89,54523,251126940.47000003,868,3997912.5200000005

weighted_avg,NA,NA,253827396.99140003,NA,4055072.6350000007
weighted_%,NA,NA,0.9842755010029388,NA,0.015724498997061232
weighted_total,257882469.62640002
