Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
49,53.1722,45522,2420504.8884,6340,337111.74799999996
1172,4605.89,48690,224260784.10000002,6701,30864068.89

weighted_avg,NA,NA,226681288.9884,NA,31201180.638
weighted_%,NA,NA,0.8790100750810947,NA,0.12098992491890524
weighted_total,257882469.62640002
