Simpoints,Weight,FDIP_BLOOM_HIT_val,FDIP_BLOOM_HIT_w_val,FDIP_BLOOM_MISS_val,FDIP_BLOOM_MISS_w_val
49,53.1722,1468988,78109323.73359999,94261,5012064.7442
1172,4605.89,1453982,6696881153.9800005,106989,492779565.21000004

weighted_avg,NA,NA,6774990477.7136,NA,497791629.9542
weighted_%,NA,NA,0.9315541669494855,NA,0.06844583305051462
weighted_total,7272782107.6678
