Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
49,53.1722,7,372.2054,79567,4230752.4374
1172,4605.89,0,0.0,84602,389667505.78000003

weighted_avg,NA,NA,372.2054,NA,393898258.2174
weighted_%,NA,NA,9.449268701454608e-07,NA,0.9999990550731299
weighted_total,393898630.4228
