Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
49,53.1722,174708,9289608.7176
1172,4605.89,188791,869550578.99

weighted_avg,NA,NA,878840187.7076
weighted_%,NA,NA,1.0
weighted_total,878840187.7076
