Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
49,53.1722,13.854,736.6476587999999
1172,4605.89,13.75,63330.9875

weighted_avg,NA,NA,64067.6351588
weighted_%,NA,NA,1.0
weighted_total,64067.6351588
