Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
49,53.1722,455919,24242216.251799997,28847,1533858.4534,4465328,237431313.4816
1172,4605.89,489103,2252754616.67,31212,143759038.68,4585211,21118977492.79

weighted_avg,NA,NA,2276996832.9218,NA,145292897.1334,NA,21356408806.271603
weighted_%,NA,NA,0.09575784097027952,NA,0.006110212336114002,NA,0.8981319466936065
weighted_total,23778698536.3268
