Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
517,810.151,3518745,2850714780.495
5297,898.498,3546091,3186155671.3180003
5168,967.77,3526653,3412988973.81
2807,979.819,3519955,3448918788.145
2215,509.983,3527152,1798787558.4160001
1490,862.35,3536362,3049581770.7000003
3954,490.914,3530277,1733062403.178
2031,399.553,3526440,1408999681.32

weighted_avg,NA,NA,20889209627.382
weighted_%,NA,NA,1.0
weighted_total,20889209627.382
