Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
517,810.151,251068986,203403790076.886
5297,898.498,261320572,234796011300.85602
5168,967.77,256492917,248226150285.09
2807,979.819,244835604,239894576675.676
2215,509.983,248690130,126827738567.79001
1490,862.35,247267615,213231227795.25
3954,490.914,271223501,133147413769.914
2031,399.553,265607055,106124095646.415

weighted_avg,NA,NA,1505651004117.8772
weighted_%,NA,NA,1.0
weighted_total,1505651004117.8772
