Simpoints,Weight,FDIP_PREFETCH_HIT_ICACHE_val,FDIP_PREFETCH_HIT_ICACHE_w_val,FDIP_PREFETCH_HIT_MLC_val,FDIP_PREFETCH_HIT_MLC_w_val,FDIP_PREFETCH_HIT_L1_val,FDIP_PREFETCH_HIT_L1_w_val,FDIP_PREFETCH_HIT_DRAM_val,FDIP_PREFETCH_HIT_DRAM_w_val
4118,2431.67,2493057,6062291915.190001,672372,1634986821.24,227205,552487582.35,10,24316.7
1010,22.174,2502006,55479481.044,671079,14880505.746,226735,5027621.89,1441,31952.734
1362,2347.06,2484952,5832331441.12,685727,1609442412.62,216228,507500089.68,19,44594.14
5198,1186.62,2463425,2923149373.4999995,671449,796754812.3799999,220509,261660389.57999998,60,71197.2

weighted_avg,NA,NA,14873252210.854,NA,4056064551.986,NA,1326675683.5,NA,172060.77399999998
weighted_%,NA,NA,0.734258067741822,NA,0.2002385274152717,NA,0.06549491060037893,NA,8.494242527482039e-06
weighted_total,20256164507.114
