Simpoints,Weight,ICACHE_MISS_NOT_PREFETCHED_val,ICACHE_MISS_NOT_PREFETCHED_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_w_val
4118,2431.67,59,143468.53,0,0.0,0,0.0,7477,18181596.59,76612,186295102.04
1010,22.174,22,487.828,0,0.0,0,0.0,7815,173289.81,76361,1693228.814
1362,2347.06,2,4694.12,0,0.0,0,0.0,7554,17729691.24,76360,179221501.6
5198,1186.62,4,4746.48,0,0.0,0,0.0,7429,8815399.979999999,74968,88958528.16

weighted_avg,NA,NA,153396.958,NA,0.0,NA,0.0,NA,44899977.62,NA,456168360.61399996
weighted_%,NA,NA,0.0003060461014150537,NA,0.0,NA,0.0,NA,0.08958106655690108,NA,0.9101128873416838
weighted_total,501221735.192
