Simpoints,Weight,ICACHE_FIRST_MISS_AFTER_WARMUP_SEEN_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_SEEN_DURING_WARMUP_w_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NOT_SEEN_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NOT_SEEN_DURING_WARMUP_w_val
4118,2431.67,0,0.0,0,0.0
1010,22.174,53,1175.222,95,2106.5299999999997
1362,2347.06,1,2347.06,0,0.0
5198,1186.62,2,2373.24,2,2373.24

weighted_avg,NA,NA,5895.522,NA,4479.7699999999995
weighted_%,NA,NA,0.5682270918254638,NA,0.4317729081745362
weighted_total,10375.292
