Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
4118,2431.67,326139,793062422.13,369461,898407229.87
1010,22.174,323980,7183932.52,371126,8229347.924
1362,2347.06,328147,770180697.8199999,369434,867083764.04
5198,1186.62,323671,384074482.02,368738,437551885.55999994

weighted_avg,NA,NA,1954501534.4899998,NA,2211272227.394
weighted_%,NA,NA,0.46918091240895016,NA,0.5308190875910498
weighted_total,4165773761.884
