Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,408418,993137798.0600001,82631,200931323.77
1010,22.174,407382,9033288.468,91631,2031825.794
1362,2347.06,411278,965294142.68,88835,208501075.1
5198,1186.62,407619,483688857.78,82239,97586442.17999999

weighted_avg,NA,NA,2451154086.988,NA,509050666.84400004
weighted_%,NA,NA,0.8280353187781923,NA,0.17196468122180786
weighted_total,2960204753.832
