Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
4118,2431.67,300144,729851160.48,20610,50116718.7,4687888,11399396612.960001
1010,22.174,533213,11823465.061999999,19236,426539.064,4737889,105057950.686
1362,2347.06,298847,701411839.8199999,21014,49321118.839999996,4699472,11029942752.32
5198,1186.62,299862,355822246.43999994,21733,25788812.459999997,4676604,5549351838.48

weighted_avg,NA,NA,1798908711.802,NA,125653189.064,NA,28083749154.446003
weighted_%,NA,NA,0.059947016294459574,NA,0.004187279611718006,NA,0.9358657040938224
weighted_total,30008311055.312004
