Simpoints,Weight,ICACHE_FIRST_MISS_AFTER_WARMUP_NO_PREF_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NO_PREF_DURING_WARMUP_w_val,ICACHE_FIRST_MISS_AFTER_WARMUP_TRAINED_UNUSEFUL_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_TRAINED_UNUSEFUL_DURING_WARMUP_w_val,ICACHE_FIRST_MISS_AFTER_WARMUP_TRAINED_USEFUL_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_TRAINED_USEFUL_DURING_WARMUP_w_val
4118,2431.67,0,0.0,0,0.0,0,0.0
1010,22.174,11,243.914,0,0.0,22,487.828
1362,2347.06,1,2347.06,0,0.0,0,0.0
5198,1186.62,0,0.0,0,0.0,1,1186.62

weighted_avg,NA,NA,2590.974,NA,0.0,NA,1674.4479999999999
weighted_%,NA,NA,0.6074367319341439,NA,0.0,NA,0.392563268065856
weighted_total,4265.4220000000005
