Simpoints,Weight,ICACHE_HIT_val,ICACHE_HIT_w_val,ICACHE_MISS_val,ICACHE_MISS_w_val
4118,2431.67,1684952,4097247229.84,84148,204620167.16
1010,22.174,1687562,37419999.788,84198,1867006.452
1362,2347.06,1690346,3967343482.7599998,83918,196960581.07999998
5198,1186.62,1677148,1990137359.7599998,82401,97778674.61999999

weighted_avg,NA,NA,10092148072.148,NA,501226429.312
weighted_%,NA,NA,0.952684913646457,NA,0.04731508635354295
weighted_total,10593374501.460001
